SIMINN;Síminn;telecom;
Date;Bid;Ask;Opening price;High price;Low price;Closing price;Average price;Total volume;Turnover;Trades;
2018-06-04;4,39;4,44;4,39;4,44;4,39;4,44;4,391;61000;267840;2;
2018-06-01;4,39;4,43;4,39;4,41;4,39;4,41;4,402;50488773;222211488,93;9;
2018-05-31;4,35;4,40;4,35;4,35;4,35;4,35;4,35;17052589;74166208,83;4;
2018-05-30;4,34;4,40;4,40;4,40;4,34;4,39;4,363;67610121;294945931,19;13;
2018-05-29;4,38;4,44;4,40;4,44;4,40;4,44;4,401;7945000;34963800;4;
2018-05-28;4,38;4,43;4,40;4,40;4,40;4,40;4,40;7735869;34037823,6;2;
2018-05-25;4,38;4,43;4,40;4,405;4,40;4,405;4,40;22800869;100324148,6;5;
2018-05-24;4,39;4,44;4,41;4,41;4,40;4,40;4,406;13135000;57869350;3;
2018-05-23;4,39;4,42;4,41;4,41;4,38;4,41;4,41;41183821;181616446,98;6;
2018-05-22;4,38;4,43;4,41;4,41;4,39;4,41;4,409;40550000;178765500;4;
2018-05-18;4,39;4,44;4,38;4,41;4,37;4,41;4,404;55642121;245035012,4;9;
2018-05-17;4,36;4,40;4,395;4,395;4,36;4,38;4,376;49361300;216014994;6;
2018-05-16;4,36;4,42;4,42;4,42;4,42;4,42;4,42;17000000;75140000;1;
2018-05-15;4,36;4,41;4,40;4,40;4,36;4,36;4,396;26960121;118508627,56;6;
2018-05-14;4,35;4,38;4,35;4,37;4,35;4,37;4,358;25540000;111309800;4;
2018-05-11;4,30;4,36;4,36;4,36;4,27;4,33;4,327;43141542;186671087,97;12;
2018-05-09;4,35;4,40;4,39;4,395;4,34;4,36;4,381;88776121;388965165,14;11;
2018-05-08;4,39;4,42;4,39;4,43;4,39;4,40;4,405;62976028;277389762,92;13;
2018-05-07;4,41;4,46;4,43;4,44;4,41;4,44;4,432;26045239;115432364,25;9;
2018-05-04;4,43;4,44;4,42;4,43;4,42;4,43;4,427;22500000;99600000;3;
2018-05-03;4,40;4,46;4,42;4,42;4,42;4,42;4,42;17615000;77858300;3;
2018-05-02;4,41;4,44;4,41;4,43;4,41;4,42;4,419;41149141;181797711,81;8;
2018-04-30;4,41;4,46;4,44;4,44;4,40;4,40;4,427;30143375;133405883,75;8;
2018-04-27;4,44;4,50;4,47;4,47;4,44;4,44;4,47;12500006;55875026,64;3;
2018-04-26;4,20;4,54;4,515;4,54;4,48;4,48;4,507;63917263;286672539,5;12;
2018-04-25;4,50;4,55;4,55;4,56;4,515;4,515;4,54;178900605;807917847,91;17;
2018-04-24;4,40;4,46;4,425;4,425;4,425;4,425;4,425;17823200;78867660;4;
2018-04-23;4,40;4,45;4,42;4,43;4,42;4,425;4,421;37250000;164683750;5;
2018-04-20;4,40;4,43;4,42;4,42;4,40;4,42;4,419;184983774;816205975,6;16;
2018-04-18;4,36;4,41;4,35;4,395;4,35;4,395;4,379;80705242;352035236,17;9;
2018-04-17;4,29;4,35;4,33;4,35;4,32;4,32;4,329;106106302;459329224,64;8;
2018-04-16;4,35;4,38;4,37;4,37;4,35;4,35;4,358;11610000;50591500;4;
2018-04-13;4,35;4,39;4,36;4,365;4,34;4,365;4,365;30920242;134960052,7;6;
2018-04-12;4,34;4,39;4,36;4,36;4,34;4,36;4,36;30131229;131369533,86;6;
2018-04-11;4,33;4,38;4,35;4,375;4,34;4,35;4,355;25515242;111113852,7;9;
2018-04-10;4,34;4,40;4,37;4,375;4,35;4,35;4,366;65623532;286527952,5;6;
2018-04-09;4,35;4,40;4,38;4,38;4,38;4,38;4,38;27835188;121918123,44;3;
2018-04-06;4,37;4,41;4,33;4,38;4,33;4,38;4,378;99504137;435662913,21;8;
2018-04-05;4,32;4,38;4,33;4,34;4,33;4,34;4,34;5064516;21979354,28;2;
2018-04-04;4,33;4,39;4,45;4,45;4,36;4,36;4,399;53273121;234368781,19;12;
2018-04-03;4,46;4,49;4,48;4,48;4,46;4,46;4,468;32637029;145813889,92;6;
2018-03-28;4,45;4,46;4,46;4,47;4,45;4,45;4,461;44210057;197205854,86;7;
2018-03-27;4,43;4,46;4,46;4,46;4,46;4,46;4,46;29000000;129340000;9;
2018-03-26;4,41;4,46;4,39;4,44;4,37;4,44;4,428;67766692;299796911,72;11;
2018-03-23;4,34;4,39;4,37;4,39;4,35;4,39;4,369;33270000;145340850;7;
2018-03-22;4,37;4,41;4,40;4,43;4,37;4,37;4,404;34174932;150474732,84;8;
2018-03-21;4,38;4,43;4,33;4,39;4,33;4,39;4,388;43110121;189146823,93;5;
2018-03-20;4,33;4,38;4,29;4,38;4,29;4,355;4,347;85117929;370031227,73;9;
2018-03-19;4,29;4,33;4,29;4,32;4,28;4,29;4,309;16162903;69648031,29;6;
2018-03-16;4,28;4,33;4,24;4,37;4,24;4,30;4,328;67837601;293569124,11;27;
2018-03-15;4,25;4,30;4,22;4,29;4,22;4,275;4,261;88276416;376165551,64;12;
2018-03-14;4,17;4,22;4,22;4,22;4,17;4,22;4,219;30587863;129054288,71;9;
2018-03-13;4,15;4,20;4,17;4,19;4,15;4,17;4,174;49313942;205841909,3;7;
2018-03-12;4,18;4,23;;;;4,21;;;;0;
2018-03-09;4,18;4,24;4,21;4,21;4,18;4,21;4,21;10133871;42660293,28;3;
2018-03-08;4,20;4,25;4,22;4,24;4,20;4,22;4,222;46945915;198231948,18;10;
2018-03-07;4,18;4,21;4,16;4,21;4,16;4,21;4,182;37425400;156494924;9;
2018-03-06;4,19;4,24;4,20;4,22;4,20;4,22;4,205;67180000;282469600;12;
2018-03-05;4,14;4,20;4,18;4,18;4,17;4,17;4,176;13184821;55056804,78;4;
2018-03-02;4,13;4,18;4,12;4,18;4,12;4,18;4,167;3270742;13628487,04;4;
2018-03-01;4,14;4,19;4,10;4,15;4,10;4,15;4,145;23485836;97341927,6;3;
2018-02-28;4,12;4,16;3,99;4,18;3,98;4,12;4,069;101559879;413273045,43;22;
2018-02-27;4,02;4,08;4,10;4,10;4,02;4,02;4,061;50000000;203051400;8;
2018-02-26;4,11;4,16;4,12;4,16;4,12;4,16;4,122;45150121;186121703,36;7;
2018-02-23;4,09;4,12;4,10;4,11;4,08;4,11;4,093;20245000;82856950;6;
2018-02-22;4,10;4,15;4,10;4,10;4,10;4,10;4,10;220242;902992,2;1;
